Time stamp,Active power consumed [W],Voltage AC [V_ac],Current AC [I_ac]
2022-05-11 15:39:01,3396.16,229.59,14.79
2022-05-11 15:39:02,3385.48,229.5,14.75
2022-05-11 15:39:03,3373.87,229.41,14.71
2022-05-11 15:39:04,3361.33,229.32,14.66
2022-05-11 15:39:05,3347.89,229.21,14.61
2022-05-11 15:39:06,3333.54,229.1,14.55
2022-05-11 15:39:07,3318.31,228.98,14.49
2022-05-11 15:39:08,3302.21,228.86,14.43
2022-05-11 15:39:09,3285.26,228.73,14.36
2022-05-11 15:39:10,3267.46,228.59,14.29
2022-05-11 15:39:11,3248.84,228.44,14.22
2022-05-11 15:39:12,3229.41,228.29,14.15
2022-05-11 15:39:13,3209.19,228.13,14.07
2022-05-11 15:39:14,3188.21,227.97,13.99
2022-05-11 15:39:15,3166.47,227.8,13.9
2022-05-11 15:39:16,3144.0,227.62,13.81
2022-05-11 15:39:17,3120.81,227.44,13.72
2022-05-11 15:39:18,3096.94,227.26,13.63
2022-05-11 15:39:19,3072.4,227.06,13.53
2022-05-11 15:39:20,3047.21,226.86,13.43
2022-05-11 15:39:21,3021.39,226.66,13.33
2022-05-11 15:39:22,2994.98,226.45,13.23
2022-05-11 15:39:23,2967.98,226.24,13.12
2022-05-11 15:39:24,2940.43,226.02,13.01
2022-05-11 15:39:25,2912.35,225.8,12.9
2022-05-11 15:39:26,2883.76,225.57,12.78
2022-05-11 15:39:27,2854.69,225.34,12.67
2022-05-11 15:39:28,2825.16,225.1,12.55
2022-05-11 15:39:29,2795.2,224.86,12.43
2022-05-11 15:39:30,2764.84,224.62,12.31
2022-05-11 15:39:31,2734.09,224.37,12.19
2022-05-11 15:39:32,2703.0,224.12,12.06
2022-05-11 15:39:33,2671.57,223.87,11.93
2022-05-11 15:39:34,2639.84,223.61,11.81
2022-05-11 15:39:35,2607.84,223.35,11.68
2022-05-11 15:39:36,2575.59,223.09,11.55
2022-05-11 15:39:37,2543.12,222.83,11.41
2022-05-11 15:39:38,2510.46,222.56,11.28
2022-05-11 15:39:39,2477.63,222.29,11.15
2022-05-11 15:39:40,2444.65,222.02,11.01
2022-05-11 15:39:41,2411.56,221.75,10.88
2022-05-11 15:39:42,2378.38,221.48,10.74
2022-05-11 15:39:43,2345.14,221.2,10.6
2022-05-11 15:39:44,2311.86,220.93,10.46
2022-05-11 15:39:45,2278.57,220.65,10.33
2022-05-11 15:39:46,2245.3,220.38,10.19
2022-05-11 15:39:47,2212.07,220.1,10.05
2022-05-11 15:39:48,2178.91,219.82,9.91
2022-05-11 15:39:49,2145.83,219.55,9.77
2022-05-11 15:39:50,2112.88,219.27,9.64
2022-05-11 15:39:51,2080.07,219.0,9.5
2022-05-11 15:39:52,2047.43,218.72,9.36
2022-05-11 15:39:53,2014.97,218.45,9.22
2022-05-11 15:39:54,1982.73,218.18,9.09
2022-05-11 15:39:55,1950.74,217.9,8.95
2022-05-11 15:39:56,1919.0,217.64,8.82
2022-05-11 15:39:57,1887.55,217.37,8.68
2022-05-11 15:39:58,1856.4,217.1,8.55
2022-05-11 15:39:59,1825.58,216.84,8.42
2022-05-11 15:40:00,1795.12,216.58,8.29
2022-05-11 15:40:01,1765.03,216.32,8.16
2022-05-11 15:40:02,1735.33,216.06,8.03
2022-05-11 15:40:03,1706.04,215.81,7.91
2022-05-11 15:40:04,1677.19,215.56,7.78
2022-05-11 15:40:05,1648.79,215.32,7.66
2022-05-11 15:40:06,1620.87,215.07,7.54
2022-05-11 15:40:07,1593.43,214.83,7.42
2022-05-11 15:40:08,1566.51,214.6,7.3
2022-05-11 15:40:09,1540.11,214.37,7.18
2022-05-11 15:40:10,1514.26,214.14,7.07
2022-05-11 15:40:11,1488.96,213.92,6.96
2022-05-11 15:40:12,1464.25,213.7,6.85
2022-05-11 15:40:13,1440.13,213.49,6.75
2022-05-11 15:40:14,1416.61,213.28,6.64
2022-05-11 15:40:15,1393.72,213.08,6.54
2022-05-11 15:40:16,1371.47,212.88,6.44
2022-05-11 15:40:17,1349.87,212.69,6.35
2022-05-11 15:40:18,1328.94,212.51,6.25
2022-05-11 15:40:19,1308.68,212.33,6.16
2022-05-11 15:40:20,1289.11,212.15,6.08
2022-05-11 15:40:21,1270.25,211.98,5.99
2022-05-11 15:40:22,1252.09,211.82,5.91
2022-05-11 15:40:23,1234.67,211.67,5.83
2022-05-11 15:40:24,1217.97,211.52,5.76
2022-05-11 15:40:25,1202.02,211.37,5.69
2022-05-11 15:40:26,1186.83,211.24,5.62
2022-05-11 15:40:27,1172.4,211.11,5.55
2022-05-11 15:40:28,1158.73,210.98,5.49
2022-05-11 15:40:29,1145.85,210.87,5.43
2022-05-11 15:40:30,1133.76,210.76,5.38
2022-05-11 15:40:31,1122.45,210.66,5.33
2022-05-11 15:40:32,1111.95,210.56,5.28
2022-05-11 15:40:33,1102.25,210.47,5.24
2022-05-11 15:40:34,1093.37,210.39,5.2
2022-05-11 15:40:35,1085.3,210.32,5.16
2022-05-11 15:40:36,1078.05,210.25,5.13
2022-05-11 15:40:37,1071.63,210.2,5.1
2022-05-11 15:40:38,1066.04,210.15,5.07
2022-05-11 15:40:39,1061.27,210.1,5.05
2022-05-11 15:40:40,1057.35,210.07,5.03
2022-05-11 15:40:41,1054.25,210.04,5.02
2022-05-11 15:40:42,1052.0,210.02,5.01
2022-05-11 15:40:43,1050.59,210.01,5.0
2022-05-11 15:40:44,1050.01,210.0,5.0
2022-05-11 15:40:45,1050.28,210.0,5.0
2022-05-11 15:40:46,1051.39,210.01,5.01
2022-05-11 15:40:47,1053.34,210.03,5.02
2022-05-11 15:40:48,1056.12,210.06,5.03
2022-05-11 15:40:49,1059.75,210.09,5.04
2022-05-11 15:40:50,1064.21,210.13,5.06
2022-05-11 15:40:51,1069.5,210.18,5.09
2022-05-11 15:40:52,1075.62,210.23,5.12
2022-05-11 15:40:53,1082.57,210.3,5.15
2022-05-11 15:40:54,1090.34,210.37,5.18
2022-05-11 15:40:55,1098.93,210.44,5.22
2022-05-11 15:40:56,1108.33,210.53,5.26
2022-05-11 15:40:57,1118.54,210.62,5.31
2022-05-11 15:40:58,1129.55,210.72,5.36
2022-05-11 15:40:59,1141.36,210.83,5.41
2022-05-11 15:41:00,1153.96,210.94,5.47
2022-05-11 15:41:01,1167.34,211.06,5.53
2022-05-11 15:41:02,1181.49,211.19,5.59
2022-05-11 15:41:03,1196.41,211.32,5.66
2022-05-11 15:41:04,1212.09,211.46,5.73
2022-05-11 15:41:05,1228.51,211.61,5.81
2022-05-11 15:41:06,1245.67,211.76,5.88
2022-05-11 15:41:07,1263.56,211.92,5.96
2022-05-11 15:41:08,1282.17,212.09,6.05
2022-05-11 15:41:09,1301.48,212.26,6.13
2022-05-11 15:41:10,1321.49,212.44,6.22
2022-05-11 15:41:11,1342.18,212.62,6.31
2022-05-11 15:41:12,1363.54,212.81,6.41
2022-05-11 15:41:13,1385.56,213.01,6.5
2022-05-11 15:41:14,1408.22,213.21,6.6
2022-05-11 15:41:15,1431.5,213.42,6.71
2022-05-11 15:41:16,1455.41,213.63,6.81
2022-05-11 15:41:17,1479.91,213.84,6.92
2022-05-11 15:41:18,1504.99,214.06,7.03
2022-05-11 15:41:19,1530.64,214.29,7.14
2022-05-11 15:41:20,1556.85,214.52,7.26
2022-05-11 15:41:21,1583.58,214.75,7.37
2022-05-11 15:41:22,1610.83,214.99,7.49
2022-05-11 15:41:23,1638.58,215.23,7.61
2022-05-11 15:41:24,1666.81,215.47,7.74
2022-05-11 15:41:25,1695.5,215.72,7.86
2022-05-11 15:41:26,1724.63,215.97,7.99
2022-05-11 15:41:27,1754.18,216.23,8.11
2022-05-11 15:41:28,1784.13,216.48,8.24
2022-05-11 15:41:29,1814.46,216.74,8.37
2022-05-11 15:41:30,1845.15,217.01,8.5
2022-05-11 15:41:31,1876.18,217.27,8.64
2022-05-11 15:41:32,1907.53,217.54,8.77
2022-05-11 15:41:33,1939.16,217.81,8.9
2022-05-11 15:41:34,1971.07,218.08,9.04
2022-05-11 15:41:35,2003.22,218.35,9.17
2022-05-11 15:41:36,2035.6,218.62,9.31
2022-05-11 15:41:37,2068.18,218.9,9.45
2022-05-11 15:41:38,2100.93,219.17,9.59
2022-05-11 15:41:39,2133.84,219.45,9.72
2022-05-11 15:41:40,2166.87,219.72,9.86
2022-05-11 15:41:41,2200.0,220.0,10.0
2022-05-11 15:41:42,2233.21,220.28,10.14
2022-05-11 15:41:43,2266.47,220.55,10.28
2022-05-11 15:41:44,2299.75,220.83,10.41
2022-05-11 15:41:45,2333.04,221.1,10.55
2022-05-11 15:41:46,2366.3,221.38,10.69
2022-05-11 15:41:47,2399.5,221.65,10.83
2022-05-11 15:41:48,2432.63,221.92,10.96
2022-05-11 15:41:49,2465.65,222.19,11.1
2022-05-11 15:41:50,2498.54,222.46,11.23
2022-05-11 15:41:51,2531.27,222.73,11.36
2022-05-11 15:41:52,2563.81,222.99,11.5
2022-05-11 15:41:53,2596.14,223.26,11.63
2022-05-11 15:41:54,2628.24,223.52,11.76
2022-05-11 15:41:55,2660.07,223.77,11.89
2022-05-11 15:41:56,2691.6,224.03,12.01
2022-05-11 15:41:57,2722.82,224.28,12.14
2022-05-11 15:41:58,2753.7,224.53,12.26
2022-05-11 15:41:59,2784.2,224.77,12.39
2022-05-11 15:42:00,2814.31,225.01,12.51
2022-05-11 15:42:01,2844.0,225.25,12.63
2022-05-11 15:42:02,2873.24,225.48,12.74
2022-05-11 15:42:03,2902.01,225.71,12.86
2022-05-11 15:42:04,2930.28,225.94,12.97
2022-05-11 15:42:05,2958.02,226.16,13.08
2022-05-11 15:42:06,2985.22,226.37,13.19
2022-05-11 15:42:07,3011.85,226.58,13.29
2022-05-11 15:42:08,3037.89,226.79,13.4
2022-05-11 15:42:09,3063.31,226.99,13.5
2022-05-11 15:42:10,3088.09,227.19,13.59
2022-05-11 15:42:11,3112.21,227.38,13.69
2022-05-11 15:42:12,3135.65,227.56,13.78
2022-05-11 15:42:13,3158.38,227.74,13.87
2022-05-11 15:42:14,3180.39,227.91,13.95
2022-05-11 15:42:15,3201.65,228.08,14.04
2022-05-11 15:42:16,3222.15,228.24,14.12
2022-05-11 15:42:17,3241.87,228.39,14.19
2022-05-11 15:42:18,3260.78,228.54,14.27
2022-05-11 15:42:19,3278.88,228.68,14.34
2022-05-11 15:42:20,3296.14,228.81,14.41
2022-05-11 15:42:21,3312.56,228.94,14.47
2022-05-11 15:42:22,3328.11,229.06,14.53
2022-05-11 15:42:23,3342.77,229.17,14.59
2022-05-11 15:42:24,3356.55,229.28,14.64
2022-05-11 15:42:25,3369.42,229.38,14.69
2022-05-11 15:42:26,3381.37,229.47,14.74
2022-05-11 15:42:27,3392.39,229.56,14.78
2022-05-11 15:42:28,3402.47,229.63,14.82
2022-05-11 15:42:29,3411.6,229.7,14.85
2022-05-11 15:42:30,3419.78,229.77,14.88
2022-05-11 15:42:31,3426.99,229.82,14.91
2022-05-11 15:42:32,3433.23,229.87,14.94
2022-05-11 15:42:33,3438.49,229.91,14.96
2022-05-11 15:42:34,3442.77,229.94,14.97
2022-05-11 15:42:35,3446.06,229.97,14.98
2022-05-11 15:42:36,3448.36,229.99,14.99
2022-05-11 15:42:37,3449.67,230.0,15.0
2022-05-11 15:42:38,3449.98,230.0,15.0
2022-05-11 15:42:39,3449.31,229.99,15.0
2022-05-11 15:42:40,3447.64,229.98,14.99
2022-05-11 15:42:41,3444.97,229.96,14.98
2022-05-11 15:42:42,3441.32,229.93,14.97
2022-05-11 15:42:43,3436.69,229.9,14.95
2022-05-11 15:42:44,3431.07,229.85,14.93
2022-05-11 15:42:45,3424.48,229.8,14.9
2022-05-11 15:42:46,3416.92,229.75,14.87
2022-05-11 15:42:47,3408.39,229.68,14.84
2022-05-11 15:42:48,3398.91,229.61,14.8
2022-05-11 15:42:49,3388.49,229.53,14.76
2022-05-11 15:42:50,3377.13,229.44,14.72
2022-05-11 15:42:51,3364.84,229.34,14.67
2022-05-11 15:42:52,3351.64,229.24,14.62
2022-05-11 15:42:53,3337.54,229.13,14.57
2022-05-11 15:42:54,3322.55,229.02,14.51
2022-05-11 15:42:55,3306.69,228.89,14.45
2022-05-11 15:42:56,3289.96,228.76,14.38
2022-05-11 15:42:57,3272.39,228.63,14.31
2022-05-11 15:42:58,3254.0,228.48,14.24
2022-05-11 15:42:59,3234.79,228.33,14.17
2022-05-11 15:43:00,3214.78,228.18,14.09
2022-05-11 15:43:01,3194.01,228.02,14.01
2022-05-11 15:43:02,3172.47,227.85,13.92
2022-05-11 15:43:03,3150.2,227.67,13.84
2022-05-11 15:43:04,3127.21,227.49,13.75
2022-05-11 15:43:05,3103.52,227.31,13.65
2022-05-11 15:43:06,3079.16,227.12,13.56
2022-05-11 15:43:07,3054.14,226.92,13.46
2022-05-11 15:43:08,3028.49,226.72,13.36
2022-05-11 15:43:09,3002.24,226.51,13.25
2022-05-11 15:43:10,2975.4,226.3,13.15
2022-05-11 15:43:11,2948.0,226.08,13.04
2022-05-11 15:43:12,2920.06,225.86,12.93
2022-05-11 15:43:13,2891.6,225.63,12.82
2022-05-11 15:43:14,2862.66,225.4,12.7
2022-05-11 15:43:15,2833.26,225.17,12.58
2022-05-11 15:43:16,2803.41,224.93,12.46
2022-05-11 15:43:17,2773.16,224.68,12.34
2022-05-11 15:43:18,2742.51,224.44,12.22
2022-05-11 15:43:19,2711.51,224.19,12.09
2022-05-11 15:43:20,2680.17,223.94,11.97
2022-05-11 15:43:21,2648.53,223.68,11.84
2022-05-11 15:43:22,2616.6,223.42,11.71
2022-05-11 15:43:23,2584.41,223.16,11.58
2022-05-11 15:43:24,2552.0,222.9,11.45
2022-05-11 15:43:25,2519.39,222.63,11.32
2022-05-11 15:43:26,2486.6,222.36,11.18
2022-05-11 15:43:27,2453.66,222.1,11.05
2022-05-11 15:43:28,2420.59,221.82,10.91
2022-05-11 15:43:29,2387.44,221.55,10.78
2022-05-11 15:43:30,2354.21,221.28,10.64
2022-05-11 15:43:31,2320.94,221.0,10.5
2022-05-11 15:43:32,2287.65,220.73,10.36
2022-05-11 15:43:33,2254.37,220.45,10.23
2022-05-11 15:43:34,2221.13,220.18,10.09
2022-05-11 15:43:35,2187.94,219.9,9.95
2022-05-11 15:43:36,2154.84,219.62,9.81
2022-05-11 15:43:37,2121.85,219.35,9.67
2022-05-11 15:43:38,2089.0,219.07,9.54
2022-05-11 15:43:39,2056.31,218.8,9.4
2022-05-11 15:43:40,2023.8,218.52,9.26
2022-05-11 15:43:41,1991.5,218.25,9.12
2022-05-11 15:43:42,1959.44,217.98,8.99
2022-05-11 15:43:43,1927.63,217.71,8.85
2022-05-11 15:43:44,1896.09,217.44,8.72
2022-05-11 15:43:45,1864.86,217.17,8.59
2022-05-11 15:43:46,1833.95,216.91,8.45
2022-05-11 15:43:47,1803.39,216.65,8.32
2022-05-11 15:43:48,1773.2,216.39,8.19
2022-05-11 15:43:49,1743.39,216.13,8.07
2022-05-11 15:43:50,1713.99,215.88,7.94
2022-05-11 15:43:51,1685.01,215.63,7.81
2022-05-11 15:43:52,1656.49,215.38,7.69
2022-05-11 15:43:53,1628.43,215.14,7.57
2022-05-11 15:43:54,1600.86,214.9,7.45
2022-05-11 15:43:55,1573.8,214.66,7.33
2022-05-11 15:43:56,1547.25,214.43,7.22
2022-05-11 15:43:57,1521.25,214.2,7.1
2022-05-11 15:43:58,1495.8,213.98,6.99
2022-05-11 15:43:59,1470.93,213.76,6.88
2022-05-11 15:44:00,1446.64,213.55,6.77
2022-05-11 15:44:01,1422.96,213.34,6.67
2022-05-11 15:44:02,1399.9,213.14,6.57
2022-05-11 15:44:03,1377.48,212.94,6.47
2022-05-11 15:44:04,1355.7,212.74,6.37
2022-05-11 15:44:05,1334.58,212.56,6.28
2022-05-11 15:44:06,1314.13,212.38,6.19
2022-05-11 15:44:07,1294.38,212.2,6.1
2022-05-11 15:44:08,1275.32,212.03,6.01
2022-05-11 15:44:09,1256.97,211.87,5.93
2022-05-11 15:44:10,1239.35,211.71,5.85
2022-05-11 15:44:11,1222.45,211.56,5.78
2022-05-11 15:44:12,1206.3,211.41,5.71
2022-05-11 15:44:13,1190.9,211.27,5.64
2022-05-11 15:44:14,1176.26,211.14,5.57
2022-05-11 15:44:15,1162.38,211.02,5.51
2022-05-11 15:44:16,1149.29,210.9,5.45
2022-05-11 15:44:17,1136.98,210.79,5.39
2022-05-11 15:44:18,1125.46,210.68,5.34
2022-05-11 15:44:19,1114.74,210.59,5.29
2022-05-11 15:44:20,1104.82,210.5,5.25
2022-05-11 15:44:21,1095.71,210.41,5.21
2022-05-11 15:44:22,1087.42,210.34,5.17
2022-05-11 15:44:23,1079.95,210.27,5.14
2022-05-11 15:44:24,1073.3,210.21,5.11
2022-05-11 15:44:25,1067.48,210.16,5.08
2022-05-11 15:44:26,1062.49,210.11,5.06
2022-05-11 15:44:27,1058.33,210.08,5.04
2022-05-11 15:44:28,1055.01,210.05,5.02
2022-05-11 15:44:29,1052.53,210.02,5.01
2022-05-11 15:44:30,1050.89,210.01,5.0
2022-05-11 15:44:31,1050.09,210.0,5.0
2022-05-11 15:44:32,1050.13,210.0,5.0
2022-05-11 15:44:33,1051.0,210.01,5.0
2022-05-11 15:44:34,1052.72,210.02,5.01
2022-05-11 15:44:35,1055.28,210.05,5.02
2022-05-11 15:44:36,1058.68,210.08,5.04
2022-05-11 15:44:37,1062.91,210.12,5.06
2022-05-11 15:44:38,1067.97,210.16,5.08
2022-05-11 15:44:39,1073.87,210.22,5.11
2022-05-11 15:44:40,1080.59,210.28,5.14
2022-05-11 15:44:41,1088.14,210.35,5.17
2022-05-11 15:44:42,1096.51,210.42,5.21
2022-05-11 15:44:43,1105.69,210.51,5.25
2022-05-11 15:44:44,1115.68,210.6,5.3
2022-05-11 15:44:45,1126.47,210.69,5.35
2022-05-11 15:44:46,1138.06,210.8,5.4
2022-05-11 15:44:47,1150.45,210.91,5.45
2022-05-11 15:44:48,1163.61,211.03,5.51
2022-05-11 15:44:49,1177.55,211.15,5.58
2022-05-11 15:44:50,1192.27,211.29,5.64
2022-05-11 15:44:51,1207.74,211.42,5.71
2022-05-11 15:44:52,1223.96,211.57,5.79
2022-05-11 15:44:53,1240.92,211.72,5.86
2022-05-11 15:44:54,1258.61,211.88,5.94
2022-05-11 15:44:55,1277.02,212.04,6.02
2022-05-11 15:44:56,1296.15,212.22,6.11
2022-05-11 15:44:57,1315.97,212.39,6.2
2022-05-11 15:44:58,1336.47,212.57,6.29
2022-05-11 15:44:59,1357.65,212.76,6.38
2022-05-11 15:45:00,1379.49,212.96,6.48
2022-05-11 15:45:01,1401.97,213.15,6.58
2022-05-11 15:45:02,1425.09,213.36,6.68
2022-05-11 15:45:03,1448.83,213.57,6.78
2022-05-11 15:45:04,1473.17,213.78,6.89
2022-05-11 15:45:05,1498.09,214.0,7.0
2022-05-11 15:45:06,1523.59,214.22,7.11
2022-05-11 15:45:07,1549.65,214.45,7.23
2022-05-11 15:45:08,1576.24,214.68,7.34
2022-05-11 15:45:09,1603.35,214.92,7.46
2022-05-11 15:45:10,1630.97,215.16,7.58
2022-05-11 15:45:11,1659.06,215.4,7.7
2022-05-11 15:45:12,1687.63,215.65,7.83
2022-05-11 15:45:13,1716.64,215.9,7.95
2022-05-11 15:45:14,1746.08,216.16,8.08
2022-05-11 15:45:15,1775.92,216.41,8.21
2022-05-11 15:45:16,1806.15,216.67,8.34
2022-05-11 15:45:17,1836.75,216.93,8.47
2022-05-11 15:45:18,1867.69,217.2,8.6
2022-05-11 15:45:19,1898.95,217.46,8.73
2022-05-11 15:45:20,1930.51,217.73,8.87
2022-05-11 15:45:21,1962.34,218.0,9.0
2022-05-11 15:45:22,1994.43,218.27,9.14
2022-05-11 15:45:23,2026.75,218.55,9.27
2022-05-11 15:45:24,2059.28,218.82,9.41
2022-05-11 15:45:25,2091.98,219.1,9.55
2022-05-11 15:45:26,2124.85,219.37,9.69
2022-05-11 15:45:27,2157.85,219.65,9.82
2022-05-11 15:45:28,2190.96,219.92,9.96
2022-05-11 15:45:29,2224.15,220.2,10.1
2022-05-11 15:45:30,2257.39,220.48,10.24
2022-05-11 15:45:31,2290.68,220.75,10.38
2022-05-11 15:45:32,2323.96,221.03,10.51
2022-05-11 15:45:33,2357.23,221.3,10.65
2022-05-11 15:45:34,2390.45,221.58,10.79
2022-05-11 15:45:35,2423.6,221.85,10.92
2022-05-11 15:45:36,2456.66,222.12,11.06
2022-05-11 15:45:37,2489.58,222.39,11.19
2022-05-11 15:45:38,2522.36,222.66,11.33
2022-05-11 15:45:39,2554.96,222.92,11.46
2022-05-11 15:45:40,2587.35,223.19,11.59
2022-05-11 15:45:41,2619.51,223.45,11.72
2022-05-11 15:45:42,2651.41,223.7,11.85
2022-05-11 15:45:43,2683.03,223.96,11.98
2022-05-11 15:45:44,2714.34,224.21,12.11
2022-05-11 15:45:45,2745.31,224.46,12.23
2022-05-11 15:45:46,2775.92,224.71,12.35
2022-05-11 15:45:47,2806.14,224.95,12.47
2022-05-11 15:45:48,2835.95,225.19,12.59
2022-05-11 15:45:49,2865.31,225.42,12.71
2022-05-11 15:45:50,2894.21,225.65,12.83
2022-05-11 15:45:51,2922.62,225.88,12.94
2022-05-11 15:45:52,2950.51,226.1,13.05
2022-05-11 15:45:53,2977.86,226.32,13.16
2022-05-11 15:45:54,3004.65,226.53,13.26
2022-05-11 15:45:55,3030.85,226.73,13.37
2022-05-11 15:45:56,3056.44,226.94,13.47
2022-05-11 15:45:57,3081.4,227.13,13.57
2022-05-11 15:45:58,3105.7,227.32,13.66
2022-05-11 15:45:59,3129.33,227.51,13.75
2022-05-11 15:46:00,3152.25,227.69,13.84
2022-05-11 15:46:01,3174.46,227.86,13.93
2022-05-11 15:46:02,3195.93,228.03,14.02
2022-05-11 15:46:03,3216.64,228.19,14.1
2022-05-11 15:46:04,3236.57,228.35,14.17
2022-05-11 15:46:05,3255.7,228.5,14.25
2022-05-11 15:46:06,3274.03,228.64,14.32
2022-05-11 15:46:07,3291.52,228.78,14.39
2022-05-11 15:46:08,3308.17,228.9,14.45
2022-05-11 15:46:09,3323.95,229.03,14.51
2022-05-11 15:46:10,3338.86,229.14,14.57
2022-05-11 15:46:11,3352.88,229.25,14.63
2022-05-11 15:46:12,3366.0,229.35,14.68
2022-05-11 15:46:13,3378.2,229.45,14.72
2022-05-11 15:46:14,3389.48,229.53,14.77
2022-05-11 15:46:15,3399.81,229.61,14.81
2022-05-11 15:46:16,3409.21,229.69,14.84
2022-05-11 15:46:17,3417.64,229.75,14.88
2022-05-11 15:46:18,3425.12,229.81,14.9
2022-05-11 15:46:19,3431.62,229.86,14.93
2022-05-11 15:46:20,3437.15,229.9,14.95
2022-05-11 15:46:21,3441.7,229.94,14.97
2022-05-11 15:46:22,3445.26,229.96,14.98
2022-05-11 15:46:23,3447.83,229.98,14.99
2022-05-11 15:46:24,3449.41,230.0,15.0
2022-05-11 15:46:25,3450.0,230.0,15.0
2022-05-11 15:46:26,3449.59,230.0,15.0
2022-05-11 15:46:27,3448.19,229.99,14.99
2022-05-11 15:46:28,3445.8,229.97,14.98
2022-05-11 15:46:29,3442.42,229.94,14.97
2022-05-11 15:46:30,3438.05,229.91,14.95
2022-05-11 15:46:31,3432.7,229.87,14.93
2022-05-11 15:46:32,3426.37,229.82,14.91
2022-05-11 15:46:33,3419.08,229.76,14.88
2022-05-11 15:46:34,3410.81,229.7,14.85
2022-05-11 15:46:35,3401.59,229.63,14.81
2022-05-11 15:46:36,3391.43,229.55,14.77
2022-05-11 15:46:37,3380.32,229.46,14.73
2022-05-11 15:46:38,3368.29,229.37,14.68
2022-05-11 15:46:39,3355.33,229.27,14.63
2022-05-11 15:46:40,3341.48,229.16,14.58
2022-05-11 15:46:41,3326.73,229.05,14.52
2022-05-11 15:46:42,3311.1,228.93,14.46
2022-05-11 15:46:43,3294.61,228.8,14.4
2022-05-11 15:46:44,3277.27,228.66,14.33
2022-05-11 15:46:45,3259.1,228.52,14.26
2022-05-11 15:46:46,3240.11,228.38,14.19
2022-05-11 15:46:47,3220.32,228.22,14.11
2022-05-11 15:46:48,3199.75,228.06,14.03
2022-05-11 15:46:49,3178.42,227.89,13.95
2022-05-11 15:46:50,3156.34,227.72,13.86
2022-05-11 15:46:51,3133.55,227.54,13.77
2022-05-11 15:46:52,3110.05,227.36,13.68
2022-05-11 15:46:53,3085.87,227.17,13.58
2022-05-11 15:46:54,3061.03,226.97,13.49
2022-05-11 15:46:55,3035.55,226.77,13.39
2022-05-11 15:46:56,3009.46,226.57,13.28
2022-05-11 15:46:57,2982.77,226.35,13.18
2022-05-11 15:46:58,2955.52,226.14,13.07
2022-05-11 15:46:59,2927.73,225.92,12.96
2022-05-11 15:47:00,2899.41,225.69,12.85
2022-05-11 15:47:01,2870.6,225.46,12.73
2022-05-11 15:47:02,2841.32,225.23,12.62
2022-05-11 15:47:03,2811.59,224.99,12.5
2022-05-11 15:47:04,2781.45,224.75,12.38
2022-05-11 15:47:05,2750.91,224.51,12.25
2022-05-11 15:47:06,2720.0,224.26,12.13
2022-05-11 15:47:07,2688.75,224.01,12.0
2022-05-11 15:47:08,2657.19,223.75,11.88
2022-05-11 15:47:09,2625.33,223.49,11.75
2022-05-11 15:47:10,2593.21,223.23,11.62
2022-05-11 15:47:11,2560.86,222.97,11.49
2022-05-11 15:47:12,2528.3,222.71,11.35
2022-05-11 15:47:13,2495.55,222.44,11.22
2022-05-11 15:47:14,2462.65,222.17,11.08
2022-05-11 15:47:15,2429.62,221.9,10.95
2022-05-11 15:47:16,2396.49,221.63,10.81
2022-05-11 15:47:17,2363.28,221.35,10.68
2022-05-11 15:47:18,2330.01,221.08,10.54
2022-05-11 15:47:19,2296.73,220.8,10.4
2022-05-11 15:47:20,2263.44,220.53,10.26
2022-05-11 15:47:21,2230.19,220.25,10.13
2022-05-11 15:47:22,2196.98,219.97,9.99
2022-05-11 15:47:23,2163.86,219.7,9.85
2022-05-11 15:47:24,2130.84,219.42,9.71
2022-05-11 15:47:25,2097.95,219.15,9.57
2022-05-11 15:47:26,2065.21,218.87,9.44
2022-05-11 15:47:27,2032.65,218.6,9.3
2022-05-11 15:47:28,2000.29,218.32,9.16
2022-05-11 15:47:29,1968.16,218.05,9.03
2022-05-11 15:47:30,1936.28,217.78,8.89
2022-05-11 15:47:31,1904.66,217.51,8.76
2022-05-11 15:47:32,1873.35,217.25,8.62
2022-05-11 15:47:33,1842.35,216.98,8.49
2022-05-11 15:47:34,1811.69,216.72,8.36
2022-05-11 15:47:35,1781.39,216.46,8.23
2022-05-11 15:47:36,1751.48,216.2,8.1
2022-05-11 15:47:37,1721.96,215.95,7.97
2022-05-11 15:47:38,1692.87,215.7,7.85
2022-05-11 15:47:39,1664.22,215.45,7.72
2022-05-11 15:47:40,1636.04,215.2,7.6
2022-05-11 15:47:41,1608.33,214.96,7.48
2022-05-11 15:47:42,1581.13,214.73,7.36
2022-05-11 15:47:43,1554.44,214.49,7.25
2022-05-11 15:47:44,1528.29,214.27,7.13
2022-05-11 15:47:45,1502.69,214.04,7.02
2022-05-11 15:47:46,1477.66,213.82,6.91
2022-05-11 15:47:47,1453.21,213.61,6.8
2022-05-11 15:47:48,1429.36,213.4,6.7
2022-05-11 15:47:49,1406.13,213.19,6.6
2022-05-11 15:47:50,1383.53,212.99,6.5
2022-05-11 15:47:51,1361.57,212.8,6.4
2022-05-11 15:47:52,1340.27,212.61,6.3
2022-05-11 15:47:53,1319.64,212.42,6.21
2022-05-11 15:47:54,1299.7,212.25,6.12
2022-05-11 15:47:55,1280.45,212.08,6.04
2022-05-11 15:47:56,1261.91,211.91,5.95
2022-05-11 15:47:57,1244.08,211.75,5.88
